temp 0.1,temp 0.33,temp 0.66,temp 1
0.24,0.2235294117647059,0.2328767123287671,0.192
0.2331288343558282,0.20855614973262032,0.23255813953488372,0.1889763779527559
0.26519337016574585,0.25,0.2222222222222222,0.2087912087912088
0.24786324786324787,0.24107142857142858,0.30612244897959184,0.3125
0.23976608187134502,0.24166666666666667,0.22448979591836735,0.14285714285714285
0.24561403508771928,0.2392638036809816,0.21875,0.18085106382978725
0.25380710659898476,0.22535211267605634,0.16666666666666666,0.22522522522522523
0.22727272727272727,0.23684210526315788,0.2,0.19863013698630136
0.22535211267605634,0.26229508196721313,0.2440944881889764,0.24778761061946902
0.1875,0.20689655172413793,0.2563176895306859,0.22772277227722773
0.21100917431192662,0.2714285714285714,0.2839506172839506,0.18699186991869918
0.2465753424657534,0.2,0.28,0.2
0.2235294117647059,0.20481927710843373,0.1797752808988764,0.15151515151515152
0.23616236162361623,0.16666666666666666,0.21266968325791855,0.2129032258064516
0.3157894736842105,0.2543103448275862,0.2577777777777778,0.25
0.20388349514563106,0.29473684210526313,0.22641509433962265,0.2111111111111111
0.19463087248322147,0.26,0.19298245614035087,0.2
0.30357142857142855,0.2079207920792079,0.3291139240506329,0.16260162601626016
0.25,0.28,0.24691358024691357,0.26666666666666666
0.20155038759689922,0.2222222222222222,0.21739130434782608,0.23026315789473684
0.23636363636363636,0.3225806451612903,0.19865319865319866,0.18518518518518517
0.16279069767441862,0.26865671641791045,0.2641509433962264,0.1836734693877551
0.23529411764705882,0.29850746268656714,0.2412280701754386,0.14285714285714285
0.2066115702479339,0.21195652173913043,0.25252525252525254,0.23728813559322035
0.24,0.2463768115942029,0.24537037037037038,0.16666666666666666
0.21568627450980393,0.27419354838709675,0.20270270270270271,0.23809523809523808
0.25,0.2641509433962264,0.21904761904761905,0.25
0.2830188679245283,0.22535211267605634,0.19767441860465115,0.2926829268292683
0.2265625,0.2692307692307692,0.3148148148148148,0.23668639053254437
0.3333333333333333,0.2345679012345679,0.27586206896551724,0.1827956989247312
0.18181818181818182,0.24528301886792453,0.21138211382113822,0.1643835616438356
0.19387755102040816,0.4230769230769231,0.25,0.15104166666666666
0.21839080459770116,0.2463768115942029,0.16666666666666666,0.17964071856287425
0.19540229885057472,0.21505376344086022,0.22727272727272727,0.15789473684210525
0.24186046511627907,0.3023255813953488,0.23897058823529413,0.2727272727272727
0.19444444444444445,0.17721518987341772,0.18181818181818182,0.14285714285714285
0.2727272727272727,0.2702702702702703,0.25,0.22580645161290322
0.18292682926829268,0.2268041237113402,0.1977401129943503,0.1773049645390071
0.24242424242424243,0.20689655172413793,0.2222222222222222,0.29411764705882354
0.1984126984126984,0.23636363636363636,0.25925925925925924,0.1724137931034483
0.23214285714285715,0.23645320197044334,0.2549019607843137,0.32786885245901637
0.20967741935483872,0.28,0.24210526315789474,0.22514619883040934
0.32926829268292684,0.2857142857142857,0.2,0.20909090909090908
0.21693121693121692,0.26881720430107525,0.225,0.1568627450980392
0.23809523809523808,0.2482758620689655,0.2638888888888889,0.1702127659574468
0.2391304347826087,0.2,0.2366412213740458,0.28125
0.3148148148148148,0.2708333333333333,0.2542857142857143,0.3103448275862069
0.3191489361702128,0.2641509433962264,0.22727272727272727,0.25
0.32,0.20618556701030927,0.2692307692307692,0.2032520325203252
0.23076923076923078,0.1963470319634703,0.21666666666666667,0.2175925925925926
0.275,0.2261904761904762,0.2463768115942029,0.1865671641791045
0.2564102564102564,0.23809523809523808,0.25806451612903225,0.2314410480349345
0.2413793103448276,0.19230769230769232,0.22624434389140272,0.16666666666666666
0.22535211267605634,0.28888888888888886,0.25133689839572193,0.2275449101796407
0.2620320855614973,0.23529411764705882,0.18333333333333332,0.21428571428571427
0.21518987341772153,0.24864864864864866,0.22972972972972974,0.20300751879699247
0.352,0.28205128205128205,0.29464285714285715,0.2191780821917808
0.24390243902439024,0.24210526315789474,0.2421875,0.21604938271604937
0.2383177570093458,0.24050632911392406,0.28205128205128205,0.2222222222222222
0.22448979591836735,0.20634920634920634,0.22321428571428573,0.18309859154929578
0.19047619047619047,0.1919191919191919,0.2204724409448819,0.2361111111111111
0.2777777777777778,0.234375,0.35294117647058826,0.17647058823529413
0.3333333333333333,0.25157232704402516,0.23255813953488372,0.23333333333333334
0.2900763358778626,0.18032786885245902,0.21367521367521367,0.24489795918367346
0.2982456140350877,0.26582278481012656,0.19736842105263158,0.12195121951219512
0.2066115702479339,0.22151898734177214,0.34285714285714286,0.14666666666666667
0.28378378378378377,0.2608695652173913,0.24761904761904763,0.24770642201834864
0.3170731707317073,0.2463768115942029,0.26595744680851063,0.21052631578947367
0.1702127659574468,0.1794871794871795,0.2698412698412698,0.1885245901639344
0.3235294117647059,0.24107142857142858,0.2463768115942029,0.20588235294117646
0.2733812949640288,0.1875,0.3333333333333333,0.288135593220339
0.2608695652173913,0.30158730158730157,0.2463768115942029,0.22033898305084745
0.2911392405063291,0.26732673267326734,0.22727272727272727,0.18604651162790697
0.14772727272727273,0.16363636363636364,0.25925925925925924,0.25925925925925924
0.2727272727272727,0.2619047619047619,0.2891566265060241,0.32
0.29245283018867924,0.3225806451612903,0.3055555555555556,0.25210084033613445
0.1875,0.28,0.19117647058823528,0.26666666666666666
0.252,0.19672131147540983,0.23255813953488372,0.20909090909090908
0.15625,0.21264367816091953,0.2112676056338028,0.16766467065868262
0.1941747572815534,0.22929936305732485,0.18907563025210083,0.16981132075471697
0.2,0.2,0.2413793103448276,0.23728813559322035
0.2972972972972973,0.2716049382716049,0.15,0.2441860465116279
0.2222222222222222,0.19540229885057472,0.25833333333333336,0.22857142857142856
0.22857142857142856,0.32653061224489793,0.24,0.21608040201005024
0.250996015936255,0.2356687898089172,0.2727272727272727,0.2482758620689655
0.18867924528301888,0.16296296296296298,0.2835820895522388,0.23484848484848486
0.20384615384615384,0.24233128834355827,0.13114754098360656,0.22357723577235772
0.25301204819277107,0.22,0.2962962962962963,0.2602739726027397
0.25609756097560976,0.23423423423423423,0.2345679012345679,0.2536231884057971
