temp 0.1,temp 0.33,temp 0.66,temp 1
0.25287356321839083,0.14814814814814814,0.21663019693654267,0.21052631578947367
0.25925925925925924,0.1864406779661017,0.24853801169590642,0.23255813953488372
0.2336448598130841,0.21176470588235294,0.24019607843137256,0.1956521739130435
0.234375,0.25,0.10526315789473684,0.21107266435986158
0.1990632318501171,0.16037735849056603,0.391304347826087,0.2127659574468085
0.2319277108433735,0.20119521912350596,0.22372881355932203,0.2608695652173913
0.25925925925925924,0.25925925925925924,0.25925925925925924,0.2541436464088398
0.22654462242562928,0.29411764705882354,0.20916334661354583,0.15254237288135594
0.2868217054263566,0.29545454545454547,0.22494432071269488,0.23773584905660378
0.2827586206896552,0.2689655172413793,0.23484848484848486,0.1746031746031746
0.24817518248175183,0.2290836653386454,0.22857142857142856,0.2151394422310757
0.2290836653386454,0.27102803738317754,0.2585034013605442,0.22709163346613545
0.22111553784860558,0.2602739726027397,0.22111553784860558,0.2524271844660194
0.22709163346613545,0.22302158273381295,0.25806451612903225,0.2193158953722334
0.25697211155378485,0.2222222222222222,0.228125,0.20454545454545456
0.18309859154929578,0.25069637883008355,0.1590909090909091,0.20535714285714285
0.24489795918367346,0.21875,0.23863636363636365,0.205761316872428
0.23306772908366533,0.28205128205128205,0.22033898305084745,0.20610687022900764
0.22377622377622378,0.18032786885245902,0.2,0.2190082644628099
0.21226415094339623,0.27472527472527475,0.2151394422310757,0.20967741935483872
0.2191780821917808,0.20318725099601595,0.25,0.27722772277227725
0.20270270270270271,0.23645320197044334,0.1723076923076923,0.22962962962962963
0.2450199203187251,0.2033898305084746,0.2127659574468085,0.19047619047619047
0.2127659574468085,0.1778846153846154,0.2708333333333333,0.22302158273381295
0.20202020202020202,0.22535211267605634,0.14492753623188406,0.2250996015936255
0.2,0.14814814814814814,0.20119521912350596,0.24528301886792453
0.17454545454545456,0.2152917505030181,0.23214285714285715,0.25742574257425743
0.23577235772357724,0.2463768115942029,0.2647058823529412,0.2350597609561753
0.20222222222222222,0.2420749279538905,0.25066666666666665,0.2302158273381295
0.2290836653386454,0.22137404580152673,0.19230769230769232,0.20114942528735633
0.2435064935064935,0.18461538461538463,0.22972972972972974,0.2125
0.2302158273381295,0.20717131474103587,0.21787709497206703,0.1346153846153846
0.2755102040816326,0.2396694214876033,0.2357142857142857,0.1950207468879668
0.19310344827586207,0.30612244897959184,0.25,0.19047619047619047
0.2553191489361702,0.2627118644067797,0.21713147410358566,0.2175925925925926
